DateT,As,as,GHI,DHI,DNI
01-Jan-2005 01:00:00,13.8,0,0,0,0
01-Jan-2005 02:00:00,73.6,0,0,0,0
01-Jan-2005 03:00:00,86.6,0,0,0,0
01-Jan-2005 04:00:00,93.7,0,0,0,0
01-Jan-2005 05:00:00,99.6,0,0,0,0
01-Jan-2005 06:00:00,105.5,0,0,0,0
01-Jan-2005 07:00:00,111.5,0,0,0,0
01-Jan-2005 08:00:00,118,2.4,14,14,0
01-Jan-2005 09:00:00,126.5,13.5,137,90,198
01-Jan-2005 10:00:00,136.6,23.5,268,193,189
01-Jan-2005 11:00:00,149,31.5,418,200,417
01-Jan-2005 12:00:00,164.6,36.7,451,264,313
01-Jan-2005 13:00:00,181.4,38.3,535,241,474
01-Jan-2005 14:00:00,198.5,36,580,158,720
01-Jan-2005 15:00:00,213.4,30.1,426,188,473
01-Jan-2005 16:00:00,225.5,21.7,324,90,634
01-Jan-2005 17:00:00,235.3,11.4,150,89,308
01-Jan-2005 18:00:00,243.3,0.1,4,4,0
01-Jan-2005 19:00:00,250.1,0,0,0,0
01-Jan-2005 20:00:00,256,0,0,0,0
01-Jan-2005 21:00:00,261.4,0,0,0,0
01-Jan-2005 22:00:00,267.4,0,0,0,0
01-Jan-2005 23:00:00,275.3,0,0,0,0
02-Jan-2005 00:00:00,291.2,0,0,0,0
02-Jan-2005 01:00:00,12.7,0,0,0,0
02-Jan-2005 02:00:00,73,0,0,0,0
02-Jan-2005 03:00:00,86.4,0,0,0,0
02-Jan-2005 04:00:00,93.6,0,0,0,0
02-Jan-2005 05:00:00,99.6,0,0,0,0
02-Jan-2005 06:00:00,105,0,0,0,0
02-Jan-2005 07:00:00,111.4,0,0,0,0
02-Jan-2005 08:00:00,117.9,2.3,9,9,0
02-Jan-2005 09:00:00,126.4,13.5,158,104,231
02-Jan-2005 10:00:00,136.5,23.5,335,111,562
02-Jan-2005 11:00:00,148.9,31.5,502,95,779
02-Jan-2005 12:00:00,164.6,36.8,598,106,822
02-Jan-2005 13:00:00,181.3,38.4,582,187,636
02-Jan-2005 14:00:00,198.4,36.1,524,182,581
02-Jan-2005 15:00:00,213.4,30.2,401,190,418
02-Jan-2005 16:00:00,225.5,21.8,289,114,473
02-Jan-2005 17:00:00,235.3,11.6,136,87,244
02-Jan-2005 18:00:00,243.3,0.2,4,4,0
02-Jan-2005 19:00:00,250.1,0,0,0,0
02-Jan-2005 20:00:00,256,0,0,0,0
02-Jan-2005 21:00:00,261.5,0,0,0,0
02-Jan-2005 22:00:00,267.5,0,0,0,0
02-Jan-2005 23:00:00,275.4,0,0,0,0
03-Jan-2005 00:00:00,291.2,0,0,0,0
03-Jan-2005 01:00:00,11.6,0,0,0,0
03-Jan-2005 02:00:00,72.7,0,0,0,0
03-Jan-2005 03:00:00,85.9,0,0,0,0
03-Jan-2005 04:00:00,93.5,0,0,0,0
03-Jan-2005 05:00:00,99.5,0,0,0,0
03-Jan-2005 06:00:00,104.9,0,0,0,0
03-Jan-2005 07:00:00,110.9,0,0,0,0
03-Jan-2005 08:00:00,117.8,2.3,10,10,0
03-Jan-2005 09:00:00,125.9,13.5,178,101,332
03-Jan-2005 10:00:00,136.4,23.4,359,75,715
03-Jan-2005 11:00:00,148.8,31.5,510,81,821
03-Jan-2005 12:00:00,164.5,36.8,590,106,807
03-Jan-2005 13:00:00,181.3,38.5,625,101,841
03-Jan-2005 14:00:00,198.4,36.2,583,100,817
03-Jan-2005 15:00:00,213.4,30.4,492,83,810
03-Jan-2005 16:00:00,225.5,21.9,332,72,695
03-Jan-2005 17:00:00,235.3,11.7,151,90,297
03-Jan-2005 18:00:00,243.3,0.4,5,5,0
03-Jan-2005 19:00:00,250.1,0,0,0,0
03-Jan-2005 20:00:00,256.1,0,0,0,0
03-Jan-2005 21:00:00,261.5,0,0,0,0
03-Jan-2005 22:00:00,267.5,0,0,0,0
03-Jan-2005 23:00:00,275.4,0,0,0,0
04-Jan-2005 00:00:00,291.3,0,0,0,0
04-Jan-2005 01:00:00,10.5,0,0,0,0
04-Jan-2005 02:00:00,72,0,0,0,0
04-Jan-2005 03:00:00,85.7,0,0,0,0
04-Jan-2005 04:00:00,93,0,0,0,0
04-Jan-2005 05:00:00,99,0,0,0,0
04-Jan-2005 06:00:00,104.8,0,0,0,0
04-Jan-2005 07:00:00,110.8,0,0,0,0
04-Jan-2005 08:00:00,117.8,2.3,10,10,0
04-Jan-2005 09:00:00,125.9,13.5,170,102,294
04-Jan-2005 10:00:00,135.9,23.5,326,112,539
04-Jan-2005 11:00:00,148.7,31.6,476,129,664
04-Jan-2005 12:00:00,164,36.9,574,129,742
04-Jan-2005 13:00:00,181.2,38.6,605,130,761
04-Jan-2005 14:00:00,198.3,36.3,567,124,747
04-Jan-2005 15:00:00,213.3,30.5,478,95,754
04-Jan-2005 16:00:00,225.5,22.1,326,86,639
04-Jan-2005 17:00:00,235.3,11.9,152,91,297
04-Jan-2005 18:00:00,243.3,0.5,5,5,0
04-Jan-2005 19:00:00,250.1,0,0,0,0
04-Jan-2005 20:00:00,256.1,0,0,0,0
04-Jan-2005 21:00:00,261.5,0,0,0,0
04-Jan-2005 22:00:00,267.6,0,0,0,0
04-Jan-2005 23:00:00,275.5,0,0,0,0
05-Jan-2005 00:00:00,291.4,0,0,0,0
05-Jan-2005 01:00:00,9.40000000000001,0,0,0,0
05-Jan-2005 02:00:00,71.7,0,0,0,0
05-Jan-2005 03:00:00,85.6,0,0,0,0
05-Jan-2005 04:00:00,92.9,0,0,0,0
05-Jan-2005 05:00:00,98.9,0,0,0,0
05-Jan-2005 06:00:00,104.7,0,0,0,0
05-Jan-2005 07:00:00,110.8,0,0,0,0
05-Jan-2005 08:00:00,117.7,2.2,7,7,0
05-Jan-2005 09:00:00,125.8,13.5,180,100,341
05-Jan-2005 10:00:00,135.8,23.5,364,111,634
05-Jan-2005 11:00:00,148.6,31.6,455,186,514
05-Jan-2005 12:00:00,163.9,37,385,286,165
05-Jan-2005 13:00:00,181.1,38.7,404,306,156
05-Jan-2005 14:00:00,198.3,36.4,414,285,218
05-Jan-2005 15:00:00,213.3,30.6,336,245,178
05-Jan-2005 16:00:00,225.5,22.2,342,112,610
05-Jan-2005 17:00:00,235.3,12,158,92,320
05-Jan-2005 18:00:00,243.3,0.6,13,13,0
05-Jan-2005 19:00:00,250.1,0,0,0,0
05-Jan-2005 20:00:00,256.1,0,0,0,0
05-Jan-2005 21:00:00,261.6,0,0,0,0
05-Jan-2005 22:00:00,268,0,0,0,0
05-Jan-2005 23:00:00,276,0,0,0,0
06-Jan-2005 00:00:00,291.5,0,0,0,0
06-Jan-2005 01:00:00,8,0,0,0,0
06-Jan-2005 02:00:00,71,0,0,0,0
06-Jan-2005 03:00:00,85,0,0,0,0
06-Jan-2005 04:00:00,92.8,0,0,0,0
06-Jan-2005 05:00:00,98.8,0,0,0,0
06-Jan-2005 06:00:00,104.6,0,0,0,0
06-Jan-2005 07:00:00,110.7,0,0,0,0
06-Jan-2005 08:00:00,117.6,2.2,10,10,0
06-Jan-2005 09:00:00,125.7,13.4,169,102,290
06-Jan-2005 10:00:00,135.7,23.5,337,101,593
06-Jan-2005 11:00:00,148.5,31.6,479,127,671
06-Jan-2005 12:00:00,163.8,37,585,127,761
06-Jan-2005 13:00:00,181,38.8,603,139,739
06-Jan-2005 14:00:00,198.2,36.6,569,128,740
06-Jan-2005 15:00:00,213.3,30.8,474,107,717
06-Jan-2005 16:00:00,225.5,22.3,328,90,626
06-Jan-2005 17:00:00,235.4,12.1,159,93,316
06-Jan-2005 18:00:00,243.3,0.8,6,6,0
06-Jan-2005 19:00:00,250.2,0,0,0,0
06-Jan-2005 20:00:00,256.2,0,0,0,0
06-Jan-2005 21:00:00,262,0,0,0,0
06-Jan-2005 22:00:00,268.1,0,0,0,0
06-Jan-2005 23:00:00,276.1,0,0,0,0
07-Jan-2005 00:00:00,292,0,0,0,0
07-Jan-2005 01:00:00,7,0,0,0,0
07-Jan-2005 02:00:00,70.6,0,0,0,0
07-Jan-2005 03:00:00,84.8,0,0,0,0
07-Jan-2005 04:00:00,92.6,0,0,0,0
07-Jan-2005 05:00:00,98.7,0,0,0,0
07-Jan-2005 06:00:00,104.5,0,0,0,0
07-Jan-2005 07:00:00,110.6,0,0,0,0
07-Jan-2005 08:00:00,117.5,2.2,9,9,0
07-Jan-2005 09:00:00,125.6,13.4,168,102,284
07-Jan-2005 10:00:00,135.6,23.5,348,92,643
07-Jan-2005 11:00:00,148.4,31.7,495,102,747
07-Jan-2005 12:00:00,163.7,37.1,590,114,789
07-Jan-2005 13:00:00,180.6,38.9,619,120,794
07-Jan-2005 14:00:00,198.2,36.7,585,110,795
07-Jan-2005 15:00:00,213.3,30.9,489,92,771
07-Jan-2005 16:00:00,225.5,22.5,335,83,657
07-Jan-2005 17:00:00,235.4,12.3,164,93,333
07-Jan-2005 18:00:00,243.4,0.9,8,8,0
07-Jan-2005 19:00:00,250.2,0,0,0,0
07-Jan-2005 20:00:00,256.2,0,0,0,0
07-Jan-2005 21:00:00,262.1,0,0,0,0
07-Jan-2005 22:00:00,268.2,0,0,0,0
07-Jan-2005 23:00:00,276.2,0,0,0,0
08-Jan-2005 00:00:00,292.2,0,0,0,0
08-Jan-2005 01:00:00,6,0,0,0,0
08-Jan-2005 02:00:00,69.9,0,0,0,0
08-Jan-2005 03:00:00,84.6,0,0,0,0
08-Jan-2005 04:00:00,92.5,0,0,0,0
08-Jan-2005 05:00:00,98.6,0,0,0,0
08-Jan-2005 06:00:00,104.4,0,0,0,0
08-Jan-2005 07:00:00,110.5,0,0,0,0
08-Jan-2005 08:00:00,117.4,2.2,10,10,0
08-Jan-2005 09:00:00,125.5,13.4,159,91,293
08-Jan-2005 10:00:00,135.5,23.5,330,110,552
08-Jan-2005 11:00:00,147.9,31.7,477,132,655
08-Jan-2005 12:00:00,163.6,37.2,574,138,721
08-Jan-2005 13:00:00,180.5,39.1,609,137,748
08-Jan-2005 14:00:00,198.1,36.9,572,131,735
08-Jan-2005 15:00:00,213.3,31.1,465,140,630
08-Jan-2005 16:00:00,225.5,22.7,331,94,616
08-Jan-2005 17:00:00,235.4,12.4,156,93,289
08-Jan-2005 18:00:00,243.4,1.1,6,6,0
08-Jan-2005 19:00:00,250.3,0,0,0,0
08-Jan-2005 20:00:00,256.3,0,0,0,0
08-Jan-2005 21:00:00,262.2,0,0,0,0
08-Jan-2005 22:00:00,268.3,0,0,0,0
08-Jan-2005 23:00:00,276.3,0,0,0,0
09-Jan-2005 00:00:00,292.3,0,0,0,0
09-Jan-2005 01:00:00,5,0,0,0,0
09-Jan-2005 02:00:00,69.5,0,0,0,0
09-Jan-2005 03:00:00,84.4,0,0,0,0
09-Jan-2005 04:00:00,92,0,0,0,0
09-Jan-2005 05:00:00,98.5,0,0,0,0
09-Jan-2005 06:00:00,103.9,0,0,0,0
09-Jan-2005 07:00:00,110,0,0,0,0
09-Jan-2005 08:00:00,116.9,2.2,7,7,0
09-Jan-2005 09:00:00,125,13.5,155,104,220
09-Jan-2005 10:00:00,135.4,23.6,324,124,499
09-Jan-2005 11:00:00,147.8,31.8,506,119,733
09-Jan-2005 12:00:00,163.5,37.3,565,159,669
09-Jan-2005 13:00:00,180.4,39.2,577,175,638
09-Jan-2005 14:00:00,198.1,37,569,147,701
09-Jan-2005 15:00:00,213.3,31.2,459,146,603
09-Jan-2005 16:00:00,225.5,22.8,298,133,425
09-Jan-2005 17:00:00,235.4,12.6,134,88,213
09-Jan-2005 18:00:00,243.4,1.2,3,3,0
09-Jan-2005 19:00:00,250.3,0,0,0,0
09-Jan-2005 20:00:00,256.3,0,0,0,0
09-Jan-2005 21:00:00,262.2,0,0,0,0
09-Jan-2005 22:00:00,268.4,0,0,0,0
09-Jan-2005 23:00:00,276.4,0,0,0,0
10-Jan-2005 00:00:00,292.5,0,0,0,0
10-Jan-2005 01:00:00,4.40000000000001,0,0,0,0
10-Jan-2005 02:00:00,68.8,0,0,0,0
10-Jan-2005 03:00:00,83.8,0,0,0,0
10-Jan-2005 04:00:00,91.8,0,0,0,0
10-Jan-2005 05:00:00,97.9,0,0,0,0
10-Jan-2005 06:00:00,103.8,0,0,0,0
10-Jan-2005 07:00:00,109.9,0,0,0,0
10-Jan-2005 08:00:00,116.8,2.1,9,9,0
10-Jan-2005 09:00:00,124.9,13.5,163,103,261
10-Jan-2005 10:00:00,134.9,23.6,337,104,582
10-Jan-2005 11:00:00,147.7,31.9,475,127,659
10-Jan-2005 12:00:00,163.4,37.4,600,117,795
10-Jan-2005 13:00:00,180.4,39.3,640,114,830
10-Jan-2005 14:00:00,198.1,37.2,621,95,871
10-Jan-2005 15:00:00,213.3,31.4,513,84,823
10-Jan-2005 16:00:00,225.5,23,343,97,629
10-Jan-2005 17:00:00,235.5,12.8,158,96,279
10-Jan-2005 18:00:00,243.5,1.4,7,7,0
10-Jan-2005 19:00:00,250.4,0,0,0,0
10-Jan-2005 20:00:00,256.4,0,0,0,0
10-Jan-2005 21:00:00,262.3,0,0,0,0
10-Jan-2005 22:00:00,268.5,0,0,0,0
10-Jan-2005 23:00:00,276.6,0,0,0,0
11-Jan-2005 00:00:00,293.1,0,0,0,0
11-Jan-2005 01:00:00,3.5,0,0,0,0
11-Jan-2005 02:00:00,68,0,0,0,0
11-Jan-2005 03:00:00,83.6,0,0,0,0
11-Jan-2005 04:00:00,91.7,0,0,0,0
11-Jan-2005 05:00:00,97.8,0,0,0,0
11-Jan-2005 06:00:00,103.7,0,0,0,0
11-Jan-2005 07:00:00,109.8,0,0,0,0
11-Jan-2005 08:00:00,116.7,2.1,9,9,0
11-Jan-2005 09:00:00,124.8,13.5,170,102,292
11-Jan-2005 10:00:00,134.8,23.6,350,93,641
11-Jan-2005 11:00:00,147.6,32,495,109,729
11-Jan-2005 12:00:00,162.9,37.5,576,143,710
11-Jan-2005 13:00:00,180.3,39.5,618,135,761
11-Jan-2005 14:00:00,198,37.3,578,143,718
11-Jan-2005 15:00:00,213.3,31.6,503,96,776
11-Jan-2005 16:00:00,225.5,23.2,337,110,579
11-Jan-2005 17:00:00,235.5,12.9,155,98,254
11-Jan-2005 18:00:00,243.5,1.5,6,6,0
11-Jan-2005 19:00:00,250.4,0,0,0,0
11-Jan-2005 20:00:00,256.5,0,0,0,0
11-Jan-2005 21:00:00,262.4,0,0,0,0
11-Jan-2005 22:00:00,268.6,0,0,0,0
11-Jan-2005 23:00:00,277.1,0,0,0,0
12-Jan-2005 00:00:00,293.2,0,0,0,0
12-Jan-2005 01:00:00,2.59999999999999,0,0,0,0
12-Jan-2005 02:00:00,67.6,0,0,0,0
12-Jan-2005 03:00:00,83,0,0,0,0
12-Jan-2005 04:00:00,91.5,0,0,0,0
12-Jan-2005 05:00:00,97.7,0,0,0,0
12-Jan-2005 06:00:00,103.6,0,0,0,0
12-Jan-2005 07:00:00,109.7,0,0,0,0
12-Jan-2005 08:00:00,116.6,2.1,9,9,0
12-Jan-2005 09:00:00,124.7,13.5,154,93,260
12-Jan-2005 10:00:00,134.7,23.7,322,129,480
12-Jan-2005 11:00:00,147.5,32,479,126,664
12-Jan-2005 12:00:00,162.8,37.7,574,149,695
12-Jan-2005 13:00:00,180.2,39.6,595,175,658
12-Jan-2005 14:00:00,197.6,37.5,575,152,695
12-Jan-2005 15:00:00,213.3,31.8,468,147,609
12-Jan-2005 16:00:00,225.6,23.3,299,141,401
12-Jan-2005 17:00:00,235.5,13.1,144,91,237
12-Jan-2005 18:00:00,243.6,1.7,8,8,0
12-Jan-2005 19:00:00,250.5,0,0,0,0
12-Jan-2005 20:00:00,256.5,0,0,0,0
12-Jan-2005 21:00:00,262.5,0,0,0,0
12-Jan-2005 22:00:00,269.1,0,0,0,0
12-Jan-2005 23:00:00,277.3,0,0,0,0
13-Jan-2005 00:00:00,293.5,0,0,0,0
13-Jan-2005 01:00:00,1.69999999999999,0,0,0,0
13-Jan-2005 02:00:00,66.8,0,0,0,0
13-Jan-2005 03:00:00,82.8,0,0,0,0
13-Jan-2005 04:00:00,90.9,0,0,0,0
13-Jan-2005 05:00:00,97.6,0,0,0,0
13-Jan-2005 06:00:00,103.5,0,0,0,0
13-Jan-2005 07:00:00,109.6,0,0,0,0
13-Jan-2005 08:00:00,116.5,2.2,9,9,0
13-Jan-2005 09:00:00,124.6,13.5,166,103,271
13-Jan-2005 10:00:00,134.6,23.8,338,106,575
13-Jan-2005 11:00:00,147,32.1,458,161,558
13-Jan-2005 12:00:00,162.7,37.8,581,152,700
13-Jan-2005 13:00:00,180.1,39.8,619,141,748
13-Jan-2005 14:00:00,197.6,37.7,600,124,779
13-Jan-2005 15:00:00,213.3,31.9,496,113,725
13-Jan-2005 16:00:00,225.6,23.5,342,96,617
13-Jan-2005 17:00:00,235.6,13.3,164,100,276
13-Jan-2005 18:00:00,244,1.8,7,7,0
13-Jan-2005 19:00:00,250.5,0,0,0,0
13-Jan-2005 20:00:00,257,0,0,0,0
13-Jan-2005 21:00:00,262.5,0,0,0,0
13-Jan-2005 22:00:00,269.2,0,0,0,0
13-Jan-2005 23:00:00,277.4,0,0,0,0
14-Jan-2005 00:00:00,294.1,0,0,0,0
14-Jan-2005 01:00:00,0.900000000000006,0,0,0,0
14-Jan-2005 02:00:00,65.9,0,0,0,0
14-Jan-2005 03:00:00,82.5,0,0,0,0
14-Jan-2005 04:00:00,90.8,0,0,0,0
14-Jan-2005 05:00:00,97.4,0,0,0,0
14-Jan-2005 06:00:00,103,0,0,0,0
14-Jan-2005 07:00:00,109.5,0,0,0,0
14-Jan-2005 08:00:00,116,2.2,7,7,0
14-Jan-2005 09:00:00,124.4,13.6,144,96,203
14-Jan-2005 10:00:00,134.5,23.8,294,148,361
14-Jan-2005 11:00:00,146.8,32.2,413,208,384
14-Jan-2005 12:00:00,162.6,37.9,532,218,511
14-Jan-2005 13:00:00,180.1,40,575,195,592
14-Jan-2005 14:00:00,197.5,37.9,561,178,624
14-Jan-2005 15:00:00,213.3,32.1,518,91,803
14-Jan-2005 16:00:00,226,23.7,370,88,702
14-Jan-2005 17:00:00,236,13.4,183,95,380
14-Jan-2005 18:00:00,244.1,2,20,20,0
14-Jan-2005 19:00:00,250.6,0,0,0,0
14-Jan-2005 20:00:00,257.1,0,0,0,0
14-Jan-2005 21:00:00,263,0,0,0,0
14-Jan-2005 22:00:00,269.3,0,0,0,0
14-Jan-2005 23:00:00,277.6,0,0,0,0
15-Jan-2005 00:00:00,294.3,0,0,0,0
15-Jan-2005 01:00:00,0.5,0,0,0,0
15-Jan-2005 02:00:00,65.5,0,0,0,0
15-Jan-2005 03:00:00,81.9,0,0,0,0
15-Jan-2005 04:00:00,90.6,0,0,0,0
15-Jan-2005 05:00:00,96.9,0,0,0,0
15-Jan-2005 06:00:00,102.8,0,0,0,0
15-Jan-2005 07:00:00,108.9,0,0,0,0
15-Jan-2005 08:00:00,115.9,2.2,10,10,0
15-Jan-2005 09:00:00,123.9,13.6,179,102,328
15-Jan-2005 10:00:00,133.9,23.9,363,81,698
15-Jan-2005 11:00:00,146.7,32.3,488,132,665
15-Jan-2005 12:00:00,162.5,38.1,557,174,620
15-Jan-2005 13:00:00,180,40.1,567,211,551
15-Jan-2005 14:00:00,197.5,38.1,563,166,644
15-Jan-2005 15:00:00,213.3,32.3,491,123,689
15-Jan-2005 16:00:00,226.1,23.9,355,92,649
15-Jan-2005 17:00:00,236.1,13.6,166,104,267
15-Jan-2005 18:00:00,244.2,2.2,9,9,0
15-Jan-2005 19:00:00,251.1,0,0,0,0
15-Jan-2005 20:00:00,257.2,0,0,0,0
15-Jan-2005 21:00:00,263.1,0,0,0,0
15-Jan-2005 22:00:00,269.4,0,0,0,0
15-Jan-2005 23:00:00,278.1,0,0,0,0
16-Jan-2005 00:00:00,294.5,0,0,0,0
16-Jan-2005 01:00:00,0.699999999999989,0,0,0,0
16-Jan-2005 02:00:00,64.6,0,0,0,0
16-Jan-2005 03:00:00,81.6,0,0,0,0
16-Jan-2005 04:00:00,90.4,0,0,0,0
16-Jan-2005 05:00:00,96.7,0,0,0,0
16-Jan-2005 06:00:00,102.7,0,0,0,0
16-Jan-2005 07:00:00,108.8,0,0,0,0
16-Jan-2005 08:00:00,115.7,2.2,9,9,0
16-Jan-2005 09:00:00,123.8,13.7,111,93,74
16-Jan-2005 10:00:00,133.8,24,302,163,341
16-Jan-2005 11:00:00,146.6,32.5,470,163,571
16-Jan-2005 12:00:00,162.4,38.2,528,235,473
16-Jan-2005 13:00:00,179.9,40.3,469,318,233
16-Jan-2005 14:00:00,197.5,38.3,423,302,196
16-Jan-2005 15:00:00,213.3,32.5,384,279,195
16-Jan-2005 16:00:00,226.1,24.1,257,197,146
16-Jan-2005 17:00:00,236.1,13.8,144,91,225
16-Jan-2005 18:00:00,244.2,2.3,3,3,0
16-Jan-2005 19:00:00,251.1,0,0,0,0
16-Jan-2005 20:00:00,257.2,0,0,0,0
16-Jan-2005 21:00:00,263.2,0,0,0,0
16-Jan-2005 22:00:00,269.5,0,0,0,0
16-Jan-2005 23:00:00,278.3,0,0,0,0
17-Jan-2005 00:00:00,295.2,0,0,0,0
17-Jan-2005 01:00:00,1.5,0,0,0,0
17-Jan-2005 02:00:00,63.8,0,0,0,0
17-Jan-2005 03:00:00,81,0,0,0,0
17-Jan-2005 04:00:00,89.8,0,0,0,0
17-Jan-2005 05:00:00,96.6,0,0,0,0
17-Jan-2005 06:00:00,102.6,0,0,0,0
17-Jan-2005 07:00:00,108.7,0,0,0,0
17-Jan-2005 08:00:00,115.6,2.2,8,8,0
17-Jan-2005 09:00:00,123.7,13.7,170,104,276
17-Jan-2005 10:00:00,133.7,24.1,338,112,555
17-Jan-2005 11:00:00,146.5,32.6,496,128,683
17-Jan-2005 12:00:00,161.9,38.4,598,143,732
17-Jan-2005 13:00:00,179.9,40.5,611,179,666
17-Jan-2005 14:00:00,197.5,38.5,546,200,556
17-Jan-2005 15:00:00,213.3,32.7,478,165,579
17-Jan-2005 16:00:00,226.2,24.3,349,105,596
17-Jan-2005 17:00:00,236.2,14,189,102,359
17-Jan-2005 18:00:00,244.3,2.5,16,16,0
17-Jan-2005 19:00:00,251.2,0,0,0,0
17-Jan-2005 20:00:00,257.3,0,0,0,0
17-Jan-2005 21:00:00,263.3,0,0,0,0
17-Jan-2005 22:00:00,270.1,0,0,0,0
17-Jan-2005 23:00:00,278.5,0,0,0,0
18-Jan-2005 00:00:00,295.4,0,0,0,0
18-Jan-2005 01:00:00,1.80000000000001,0,0,0,0
18-Jan-2005 02:00:00,62.9,0,0,0,0
18-Jan-2005 03:00:00,80.7,0,0,0,0
18-Jan-2005 04:00:00,89.6,0,0,0,0
18-Jan-2005 05:00:00,96.4,0,0,0,0
18-Jan-2005 06:00:00,102.4,0,0,0,0
18-Jan-2005 07:00:00,108.6,0,0,0,0
18-Jan-2005 08:00:00,115.5,2.3,12,12,0
18-Jan-2005 09:00:00,123.6,13.8,179,103,320
18-Jan-2005 10:00:00,133.6,24.1,351,113,581
18-Jan-2005 11:00:00,146,32.7,489,149,629
18-Jan-2005 12:00:00,161.8,38.5,587,153,697
18-Jan-2005 13:00:00,179.8,40.7,624,157,716
18-Jan-2005 14:00:00,197.5,38.7,602,136,745
18-Jan-2005 15:00:00,213.3,32.9,523,96,785
18-Jan-2005 16:00:00,226.2,24.5,381,75,739
18-Jan-2005 17:00:00,236.3,14.1,195,102,379
18-Jan-2005 18:00:00,244.4,2.7,16,16,0
18-Jan-2005 19:00:00,251.3,0,0,0,0
18-Jan-2005 20:00:00,257.4,0,0,0,0
18-Jan-2005 21:00:00,263.5,0,0,0,0
18-Jan-2005 22:00:00,270.2,0,0,0,0
18-Jan-2005 23:00:00,279.1,0,0,0,0
19-Jan-2005 00:00:00,296.1,0,0,0,0
19-Jan-2005 01:00:00,2.5,0,0,0,0
19-Jan-2005 02:00:00,62.5,0,0,0,0
19-Jan-2005 03:00:00,80.4,0,0,0,0
19-Jan-2005 04:00:00,89.4,0,0,0,0
19-Jan-2005 05:00:00,95.9,0,0,0,0
19-Jan-2005 06:00:00,101.9,0,0,0,0
19-Jan-2005 07:00:00,108.4,0,0,0,0
19-Jan-2005 08:00:00,115,2.3,11,11,0
19-Jan-2005 09:00:00,123.4,13.9,172,105,280
19-Jan-2005 10:00:00,133.5,24.2,297,169,312
19-Jan-2005 11:00:00,145.9,32.8,473,168,562
19-Jan-2005 12:00:00,161.7,38.7,604,168,697
19-Jan-2005 13:00:00,179.8,40.9,667,170,760
19-Jan-2005 14:00:00,197.4,38.9,545,224,511
19-Jan-2005 15:00:00,213.4,33.1,445,200,448
19-Jan-2005 16:00:00,226.3,24.7,306,171,323
19-Jan-2005 17:00:00,236.3,14.3,128,99,118
19-Jan-2005 18:00:00,244.4,2.8,5,5,0
19-Jan-2005 19:00:00,251.4,0,0,0,0
19-Jan-2005 20:00:00,257.5,0,0,0,0
19-Jan-2005 21:00:00,263.6,0,0,0,0
19-Jan-2005 22:00:00,270.4,0,0,0,0
19-Jan-2005 23:00:00,279.3,0,0,0,0
20-Jan-2005 00:00:00,296.4,0,0,0,0
20-Jan-2005 01:00:00,2.80000000000001,0,0,0,0
20-Jan-2005 02:00:00,61.6,0,0,0,0
20-Jan-2005 03:00:00,79.7,0,0,0,0
20-Jan-2005 04:00:00,88.8,0,0,0,0
20-Jan-2005 05:00:00,95.7,0,0,0,0
20-Jan-2005 06:00:00,101.8,0,0,0,0
20-Jan-2005 07:00:00,107.9,0,0,0,0
20-Jan-2005 08:00:00,114.8,2.4,10,10,0
20-Jan-2005 09:00:00,122.9,13.9,161,95,274
20-Jan-2005 10:00:00,132.9,24.3,341,124,527
20-Jan-2005 11:00:00,145.7,33,490,133,657
20-Jan-2005 12:00:00,161.6,38.9,541,219,512
20-Jan-2005 13:00:00,179.7,41.1,569,242,497
20-Jan-2005 14:00:00,197.4,39.1,523,256,424
20-Jan-2005 15:00:00,213.4,33.4,407,237,309
20-Jan-2005 16:00:00,226.3,24.9,284,210,177
20-Jan-2005 17:00:00,236.4,14.5,141,99,166
20-Jan-2005 18:00:00,244.5,3,3,3,0
20-Jan-2005 19:00:00,251.5,0,0,0,0
20-Jan-2005 20:00:00,258,0,0,0,0
20-Jan-2005 21:00:00,264.1,0,0,0,0
20-Jan-2005 22:00:00,270.5,0,0,0,0
20-Jan-2005 23:00:00,279.5,0,0,0,0
21-Jan-2005 00:00:00,297.1,0,0,0,0
21-Jan-2005 01:00:00,3.40000000000001,0,0,0,0
21-Jan-2005 02:00:00,60.7,0,0,0,0
21-Jan-2005 03:00:00,79.5,0,0,0,0
21-Jan-2005 04:00:00,88.6,0,0,0,0
21-Jan-2005 05:00:00,95.5,0,0,0,0
21-Jan-2005 06:00:00,101.6,0,0,0,0
21-Jan-2005 07:00:00,107.8,0,0,0,0
21-Jan-2005 08:00:00,114.7,2.4,11,11,0
21-Jan-2005 09:00:00,122.8,14,177,106,296
21-Jan-2005 10:00:00,132.8,24.4,359,102,621
21-Jan-2005 11:00:00,145.6,33.1,500,130,678
21-Jan-2005 12:00:00,161.5,39.1,610,134,755
21-Jan-2005 13:00:00,179.6,41.3,645,143,760
21-Jan-2005 14:00:00,197.4,39.3,622,125,783
21-Jan-2005 15:00:00,213.4,33.6,522,113,739
21-Jan-2005 16:00:00,226.4,25.1,383,96,677
21-Jan-2005 17:00:00,236.5,14.7,198,107,359
21-Jan-2005 18:00:00,245,3.2,13,13,0
21-Jan-2005 19:00:00,251.6,0,0,0,0
21-Jan-2005 20:00:00,258.1,0,0,0,0
21-Jan-2005 21:00:00,264.2,0,0,0,0
21-Jan-2005 22:00:00,271.1,0,0,0,0
21-Jan-2005 23:00:00,280.1,0,0,0,0
