DateT,As,as,GHI,DHI,DNI
25-Mar-2005 11:00:00,52.5,39.2,494,254,380
25-Mar-2005 12:00:00,35.5,47.8,581,331,337
25-Mar-2005 13:00:00,13,52.8,647,348,375
25-Mar-2005 14:00:00,347.6,52.9,615,368,309
25-Mar-2005 15:00:00,325.3,48,602,324,374
25-Mar-2005 16:00:00,308.2,39.6,439,295,226
25-Mar-2005 17:00:00,295.2,29.1,421,149,560
25-Mar-2005 18:00:00,284.5,17.5,244,113,435
25-Mar-2005 19:00:00,275.5,5.4,60,60,0
25-Mar-2005 20:00:00,267.1,0,0,0,0
25-Mar-2005 21:00:00,258.1,0,0,0,0
25-Mar-2005 22:00:00,247.6,0,0,0,0
25-Mar-2005 23:00:00,235,0,0,0,0
26-Mar-2005 00:00:00,217.3,0,0,0,0
26-Mar-2005 01:00:00,166,0,0,0,0
26-Mar-2005 02:00:00,166.8,0,0,0,0
26-Mar-2005 03:00:00,142.9,0,0,0,0
26-Mar-2005 04:00:00,125.4,0,0,0,0
26-Mar-2005 05:00:00,112.4,0,0,0,0
26-Mar-2005 06:00:00,101.8,0,0,0,0
26-Mar-2005 07:00:00,92.8,0,0,0,0
26-Mar-2005 08:00:00,84.5,4.8,4,4,0
26-Mar-2005 09:00:00,75.5,16.9,19,19,0
26-Mar-2005 10:00:00,64.9,28.5,139,139,0
26-Mar-2005 11:00:00,51.9,39,407,287,189
26-Mar-2005 12:00:00,34.9,47.5,392,339,72
26-Mar-2005 13:00:00,12.8,52.5,532,366,210
26-Mar-2005 14:00:00,347.6,52.5,872,238,799
26-Mar-2005 15:00:00,325.4,47.6,688,259,581
26-Mar-2005 16:00:00,308.3,39.2,479,294,293
26-Mar-2005 17:00:00,295.3,28.8,467,120,721
26-Mar-2005 18:00:00,285.1,17.2,266,124,482
26-Mar-2005 19:00:00,276,5.1,31,31,0
26-Mar-2005 20:00:00,267.3,0,0,0,0
26-Mar-2005 21:00:00,258.3,0,0,0,0
26-Mar-2005 22:00:00,248.2,0,0,0,0
26-Mar-2005 23:00:00,235.2,0,0,0,0
27-Mar-2005 00:00:00,217.5,0,0,0,0
27-Mar-2005 01:00:00,166,0,0,0,0
27-Mar-2005 02:00:00,166.6,0,0,0,0
27-Mar-2005 03:00:00,142.6,0,0,0,0
27-Mar-2005 04:00:00,124.8,0,0,0,0
27-Mar-2005 05:00:00,111.8,0,0,0,0
27-Mar-2005 06:00:00,101.6,0,0,0,0
27-Mar-2005 07:00:00,92.6,0,0,0,0
27-Mar-2005 08:00:00,83.9,4.7,24,24,0
27-Mar-2005 09:00:00,74.8,16.8,236,114,423
27-Mar-2005 10:00:00,64.6,28.3,444,68,792
27-Mar-2005 11:00:00,51.7,38.7,620,88,850
27-Mar-2005 12:00:00,34.6,47.1,752,103,885
27-Mar-2005 13:00:00,12.7,52.1,829,104,919
27-Mar-2005 14:00:00,347.6,52.1,835,99,932
27-Mar-2005 15:00:00,325.5,47.3,773,85,937
27-Mar-2005 16:00:00,308.5,38.9,641,71,907
27-Mar-2005 17:00:00,295.5,28.5,462,56,852
27-Mar-2005 18:00:00,285.2,16.9,252,117,463
27-Mar-2005 19:00:00,276.2,4.9,29,29,0
27-Mar-2005 20:00:00,267.5,0,0,0,0
27-Mar-2005 21:00:00,258.5,0,0,0,0
27-Mar-2005 22:00:00,248.3,0,0,0,0
27-Mar-2005 23:00:00,235.4,0,0,0,0
28-Mar-2005 00:00:00,217.6,0,0,0,0
28-Mar-2005 01:00:00,166,0,0,0,0
28-Mar-2005 02:00:00,166.5,0,0,0,0
28-Mar-2005 03:00:00,141.9,0,0,0,0
28-Mar-2005 04:00:00,124.5,0,0,0,0
28-Mar-2005 05:00:00,111.5,0,0,0,0
28-Mar-2005 06:00:00,101,0,0,0,0
28-Mar-2005 07:00:00,92,0,0,0,0
28-Mar-2005 08:00:00,83.6,4.5,23,23,0
28-Mar-2005 09:00:00,74.6,16.6,238,113,440
28-Mar-2005 10:00:00,64,28.1,445,63,811
28-Mar-2005 11:00:00,51.4,38.5,622,81,870
28-Mar-2005 12:00:00,34.4,46.8,751,98,896
28-Mar-2005 13:00:00,12.5,51.7,813,115,889
28-Mar-2005 14:00:00,347.5,51.7,809,120,878
28-Mar-2005 15:00:00,326,46.9,747,103,882
28-Mar-2005 16:00:00,309,38.5,614,90,841
28-Mar-2005 17:00:00,296,28.1,441,68,791
28-Mar-2005 18:00:00,285.4,16.6,238,112,437
28-Mar-2005 19:00:00,276.4,4.6,24,24,0
28-Mar-2005 20:00:00,268,0,0,0,0
28-Mar-2005 21:00:00,259.1,0,0,0,0
28-Mar-2005 22:00:00,248.5,0,0,0,0
28-Mar-2005 23:00:00,235.5,0,0,0,0
29-Mar-2005 00:00:00,218.1,0,0,0,0
29-Mar-2005 01:00:00,166,0,0,0,0
29-Mar-2005 02:00:00,165.9,0,0,0,0
29-Mar-2005 03:00:00,141.7,0,0,0,0
29-Mar-2005 04:00:00,123.8,0,0,0,0
29-Mar-2005 05:00:00,110.9,0,0,0,0
29-Mar-2005 06:00:00,100.7,0,0,0,0
29-Mar-2005 07:00:00,91.8,0,0,0,0
29-Mar-2005 08:00:00,83.4,4.3,18,18,0
29-Mar-2005 09:00:00,74.4,16.4,184,113,251
29-Mar-2005 10:00:00,63.8,27.9,339,174,352
29-Mar-2005 11:00:00,50.8,38.2,501,230,438
29-Mar-2005 12:00:00,33.8,46.5,589,306,390
29-Mar-2005 13:00:00,12,51.3,625,326,383
29-Mar-2005 14:00:00,347.5,51.3,623,327,379
29-Mar-2005 15:00:00,326.1,46.5,567,320,341
29-Mar-2005 16:00:00,309.2,38.2,458,260,320
29-Mar-2005 17:00:00,296.2,27.8,303,227,163
29-Mar-2005 18:00:00,285.6,16.3,153,111,149
29-Mar-2005 19:00:00,276.5,4.3,4,4,0
29-Mar-2005 20:00:00,268.2,0,0,0,0
29-Mar-2005 21:00:00,259.2,0,0,0,0
29-Mar-2005 22:00:00,249.1,0,0,0,0
29-Mar-2005 23:00:00,236.1,0,0,0,0
30-Mar-2005 00:00:00,218.2,0,0,0,0
30-Mar-2005 01:00:00,166,0,0,0,0
30-Mar-2005 02:00:00,165.7,0,0,0,0
30-Mar-2005 03:00:00,141.4,0,0,0,0
30-Mar-2005 04:00:00,123.6,0,0,0,0
30-Mar-2005 05:00:00,110.6,0,0,0,0
30-Mar-2005 06:00:00,100.5,0,0,0,0
30-Mar-2005 07:00:00,91.6,0,0,0,0
30-Mar-2005 08:00:00,82.8,4.2,12,12,0
30-Mar-2005 09:00:00,73.8,16.2,246,117,464
30-Mar-2005 10:00:00,63.5,27.7,428,124,656
30-Mar-2005 11:00:00,50.5,38,515,217,484
30-Mar-2005 12:00:00,33.6,46.2,641,226,574
30-Mar-2005 13:00:00,11.8,51,678,271,524
30-Mar-2005 14:00:00,347.5,50.9,645,318,421
30-Mar-2005 15:00:00,326.2,46.1,571,315,356
30-Mar-2005 16:00:00,309.3,37.8,383,284,160
30-Mar-2005 17:00:00,296.4,27.5,215,197,39
30-Mar-2005 18:00:00,286.1,16,93,93,0
30-Mar-2005 19:00:00,277.1,4,4,4,0
30-Mar-2005 20:00:00,268.4,0,0,0,0
30-Mar-2005 21:00:00,259.4,0,0,0,0
30-Mar-2005 22:00:00,249.3,0,0,0,0
30-Mar-2005 23:00:00,236.3,0,0,0,0
31-Mar-2005 00:00:00,218.4,0,0,0,0
31-Mar-2005 01:00:00,166,0,0,0,0
31-Mar-2005 02:00:00,165.5,0,0,0,0
31-Mar-2005 03:00:00,140.8,0,0,0,0
31-Mar-2005 04:00:00,122.9,0,0,0,0
31-Mar-2005 05:00:00,110,0,0,0,0
31-Mar-2005 06:00:00,99.9,0,0,0,0
31-Mar-2005 07:00:00,90.9,0,0,0,0
31-Mar-2005 08:00:00,82.6,4,16,16,0
31-Mar-2005 09:00:00,73.6,16,164,106,209
31-Mar-2005 10:00:00,62.9,27.5,349,166,396
31-Mar-2005 11:00:00,49.9,37.7,527,192,548
31-Mar-2005 12:00:00,33,45.9,607,261,482
31-Mar-2005 13:00:00,11.7,50.6,680,263,539
31-Mar-2005 14:00:00,347.5,50.5,639,315,420
31-Mar-2005 15:00:00,326.3,45.7,670,221,627
31-Mar-2005 16:00:00,309.5,37.5,565,129,718
31-Mar-2005 17:00:00,296.5,27.2,400,97,664
31-Mar-2005 18:00:00,286.3,15.7,228,109,439
31-Mar-2005 19:00:00,277.3,3.7,25,25,0
31-Mar-2005 20:00:00,268.5,0,0,0,0
31-Mar-2005 21:00:00,259.6,0,0,0,0
31-Mar-2005 22:00:00,249.4,0,0,0,0
31-Mar-2005 23:00:00,236.5,0,0,0,0
01-Apr-2005 00:00:00,218.5,0,0,0,0
01-Apr-2005 01:00:00,166,0,0,0,0
01-Apr-2005 02:00:00,165,0,0,0,0
01-Apr-2005 03:00:00,140.5,0,0,0,0
01-Apr-2005 04:00:00,122.6,0,0,0,0
01-Apr-2005 05:00:00,109.7,0,0,0,0
01-Apr-2005 06:00:00,99.6,0,0,0,0
01-Apr-2005 07:00:00,90.7,0,0,0,0
01-Apr-2005 08:00:00,82,3.9,19,19,0
01-Apr-2005 09:00:00,72.9,15.9,223,107,424
01-Apr-2005 10:00:00,62.7,27.3,423,69,772
01-Apr-2005 11:00:00,49.7,37.5,603,80,860
01-Apr-2005 12:00:00,32.8,45.6,735,91,903
01-Apr-2005 13:00:00,11.6,50.2,801,100,912
01-Apr-2005 14:00:00,347.5,50.1,805,96,923
01-Apr-2005 15:00:00,326.4,45.3,741,83,925
01-Apr-2005 16:00:00,309.6,37.1,607,70,889
01-Apr-2005 17:00:00,297.1,26.9,436,51,852
01-Apr-2005 18:00:00,286.4,15.4,230,111,448
01-Apr-2005 19:00:00,277.4,3.4,21,21,0
01-Apr-2005 20:00:00,269.1,0,0,0,0
01-Apr-2005 21:00:00,260.2,0,0,0,0
01-Apr-2005 22:00:00,250,0,0,0,0
01-Apr-2005 23:00:00,237,0,0,0,0
02-Apr-2005 00:00:00,219,0,0,0,0
02-Apr-2005 01:00:00,166,0,0,0,0
02-Apr-2005 02:00:00,164.8,0,0,0,0
02-Apr-2005 03:00:00,139.8,0,0,0,0
02-Apr-2005 04:00:00,122,0,0,0,0
02-Apr-2005 05:00:00,109.5,0,0,0,0
02-Apr-2005 06:00:00,99.4,0,0,0,0
02-Apr-2005 07:00:00,90.5,0,0,0,0
02-Apr-2005 08:00:00,81.8,3.7,19,19,0
02-Apr-2005 09:00:00,72.7,15.7,232,111,448
02-Apr-2005 10:00:00,62.4,27.1,442,50,861
02-Apr-2005 11:00:00,49.4,37.2,624,62,929
02-Apr-2005 12:00:00,32.6,45.3,751,77,949
02-Apr-2005 13:00:00,11.4,49.9,816,86,954
02-Apr-2005 14:00:00,347.5,49.7,811,87,949
02-Apr-2005 15:00:00,326.5,45,741,78,938
02-Apr-2005 16:00:00,310.1,36.8,612,63,918
02-Apr-2005 17:00:00,297.2,26.5,431,51,851
02-Apr-2005 18:00:00,287,15.1,221,107,439
02-Apr-2005 19:00:00,277.6,3.1,15,15,0
02-Apr-2005 20:00:00,269.3,0,0,0,0
02-Apr-2005 21:00:00,260.3,0,0,0,0
02-Apr-2005 22:00:00,250.2,0,0,0,0
02-Apr-2005 23:00:00,237.2,0,0,0,0
03-Apr-2005 00:00:00,219.2,0,0,0,0
03-Apr-2005 01:00:00,166,0,0,0,0
03-Apr-2005 02:00:00,164.6,0,0,0,0
03-Apr-2005 03:00:00,139.5,0,0,0,0
03-Apr-2005 04:00:00,121.7,0,0,0,0
03-Apr-2005 05:00:00,108.8,0,0,0,0
03-Apr-2005 06:00:00,98.8,0,0,0,0
03-Apr-2005 07:00:00,89.9,0,0,0,0
03-Apr-2005 08:00:00,81.5,3.5,17,17,0
03-Apr-2005 09:00:00,72.5,15.5,200,95,392
03-Apr-2005 10:00:00,61.8,26.8,374,133,535
03-Apr-2005 11:00:00,48.8,37,522,175,578
03-Apr-2005 12:00:00,32,45,638,214,601
03-Apr-2005 13:00:00,10.9,49.5,707,220,640
03-Apr-2005 14:00:00,347.5,49.4,702,222,632
03-Apr-2005 15:00:00,326.6,44.6,668,171,708
03-Apr-2005 16:00:00,310.3,36.4,540,135,683
03-Apr-2005 17:00:00,297.4,26.2,384,92,660
03-Apr-2005 18:00:00,287.2,14.8,200,102,383
03-Apr-2005 19:00:00,278.2,2.8,14,14,0
03-Apr-2005 20:00:00,269.4,0,0,0,0
03-Apr-2005 21:00:00,260.5,0,0,0,0
03-Apr-2005 22:00:00,250.4,0,0,0,0
03-Apr-2005 23:00:00,237.4,0,0,0,0
04-Apr-2005 00:00:00,219.3,0,0,0,0
04-Apr-2005 01:00:00,166,0,0,0,0
04-Apr-2005 02:00:00,164,0,0,0,0
04-Apr-2005 03:00:00,138.9,0,0,0,0
04-Apr-2005 04:00:00,121.4,0,0,0,0
04-Apr-2005 05:00:00,108.6,0,0,0,0
04-Apr-2005 06:00:00,98.5,0,0,0,0
04-Apr-2005 07:00:00,89.7,0,0,0,0
04-Apr-2005 08:00:00,80.9,3.4,17,17,0
04-Apr-2005 09:00:00,71.9,15.3,225,108,442
04-Apr-2005 10:00:00,61.6,26.6,428,53,836
04-Apr-2005 11:00:00,48.6,36.7,601,68,892
04-Apr-2005 12:00:00,31.8,44.7,720,89,898
04-Apr-2005 13:00:00,10.8,49.1,785,97,910
04-Apr-2005 14:00:00,347.5,49,779,101,900
04-Apr-2005 15:00:00,327.1,44.2,708,93,882
04-Apr-2005 16:00:00,310.4,36.1,577,78,847
04-Apr-2005 17:00:00,297.5,25.9,404,61,785
04-Apr-2005 18:00:00,287.3,14.5,204,100,413
04-Apr-2005 19:00:00,278.3,2.5,12,12,0
04-Apr-2005 20:00:00,269.6,0,0,0,0
04-Apr-2005 21:00:00,261.1,0,0,0,0
04-Apr-2005 22:00:00,250.6,0,0,0,0
04-Apr-2005 23:00:00,237.6,0,0,0,0
05-Apr-2005 00:00:00,219.4,0,0,0,0
05-Apr-2005 01:00:00,166,0,0,0,0
05-Apr-2005 02:00:00,163.8,0,0,0,0
05-Apr-2005 03:00:00,138.6,0,0,0,0
05-Apr-2005 04:00:00,120.7,0,0,0,0
05-Apr-2005 05:00:00,107.9,0,0,0,0
05-Apr-2005 06:00:00,97.9,0,0,0,0
05-Apr-2005 07:00:00,89.4,0,0,0,0
05-Apr-2005 08:00:00,80.7,3.2,14,14,0
05-Apr-2005 09:00:00,71.7,15.2,185,113,274
05-Apr-2005 10:00:00,61,26.4,388,135,570
05-Apr-2005 11:00:00,48,36.5,452,253,336
05-Apr-2005 12:00:00,31.6,44.3,512,313,284
05-Apr-2005 13:00:00,10.7,48.8,541,374,221
05-Apr-2005 14:00:00,347.5,48.6,604,326,371
05-Apr-2005 15:00:00,327.2,43.8,487,325,234
05-Apr-2005 16:00:00,310.5,35.7,499,194,522
05-Apr-2005 17:00:00,298.1,25.6,317,169,342
05-Apr-2005 18:00:00,287.5,14.2,200,100,409
05-Apr-2005 19:00:00,278.5,2.3,11,11,0
05-Apr-2005 20:00:00,270.2,0,0,0,0
05-Apr-2005 21:00:00,261.2,0,0,0,0
05-Apr-2005 22:00:00,251.1,0,0,0,0
05-Apr-2005 23:00:00,238.1,0,0,0,0
06-Apr-2005 00:00:00,219.6,0,0,0,0
06-Apr-2005 01:00:00,166,0,0,0,0
06-Apr-2005 02:00:00,163.6,0,0,0,0
06-Apr-2005 03:00:00,137.9,0,0,0,0
06-Apr-2005 04:00:00,120.5,0,0,0,0
06-Apr-2005 05:00:00,107.7,0,0,0,0
06-Apr-2005 06:00:00,97.7,0,0,0,0
06-Apr-2005 07:00:00,88.8,0,0,0,0
06-Apr-2005 08:00:00,80.5,3.1,9,9,0
06-Apr-2005 09:00:00,71.5,15,161,103,222
06-Apr-2005 10:00:00,60.8,26.2,292,216,173
06-Apr-2005 11:00:00,47.8,36.2,408,263,245
06-Apr-2005 12:00:00,31,44,333,305,40
06-Apr-2005 13:00:00,10.6,48.4,257,249,11
06-Apr-2005 14:00:00,347.5,48.2,294,281,18
06-Apr-2005 15:00:00,327.2,43.5,412,325,126
06-Apr-2005 16:00:00,311.1,35.4,238,225,22
06-Apr-2005 17:00:00,298.2,25.3,116,116,0
06-Apr-2005 18:00:00,288,13.9,16,16,0
06-Apr-2005 19:00:00,279,2,3,3,0
06-Apr-2005 20:00:00,270.3,0,0,0,0
06-Apr-2005 21:00:00,261.4,0,0,0,0
06-Apr-2005 22:00:00,251.3,0,0,0,0
06-Apr-2005 23:00:00,238.3,0,0,0,0
07-Apr-2005 00:00:00,220.1,0,0,0,0
07-Apr-2005 01:00:00,166,0,0,0,0
07-Apr-2005 02:00:00,163.4,0,0,0,0
07-Apr-2005 03:00:00,137.6,0,0,0,0
07-Apr-2005 04:00:00,119.8,0,0,0,0
07-Apr-2005 05:00:00,107.4,0,0,0,0
07-Apr-2005 06:00:00,97.5,0,0,0,0
07-Apr-2005 07:00:00,88.6,0,0,0,0
07-Apr-2005 08:00:00,79.9,2.9,13,13,0
07-Apr-2005 09:00:00,70.8,14.8,191,105,336
07-Apr-2005 10:00:00,60.5,26,374,100,626
07-Apr-2005 11:00:00,47.5,36,520,152,626
07-Apr-2005 12:00:00,30.8,43.7,617,199,604
07-Apr-2005 13:00:00,10.4,48,690,220,631
07-Apr-2005 14:00:00,347.5,47.8,697,205,665
07-Apr-2005 15:00:00,327.3,43.1,589,217,545
07-Apr-2005 16:00:00,311.2,35,472,192,487
07-Apr-2005 17:00:00,298.4,24.9,343,111,550
07-Apr-2005 18:00:00,288.2,13.7,169,99,296
07-Apr-2005 19:00:00,279.2,1.7,10,10,0
07-Apr-2005 20:00:00,270.5,0,0,0,0
07-Apr-2005 21:00:00,261.6,0,0,0,0
07-Apr-2005 22:00:00,251.5,0,0,0,0
07-Apr-2005 23:00:00,238.5,0,0,0,0
08-Apr-2005 00:00:00,220.3,0,0,0,0
08-Apr-2005 01:00:00,166,0,0,0,0
08-Apr-2005 02:00:00,162.8,0,0,0,0
08-Apr-2005 03:00:00,136.9,0,0,0,0
08-Apr-2005 04:00:00,119.5,0,0,0,0
08-Apr-2005 05:00:00,106.8,0,0,0,0
08-Apr-2005 06:00:00,96.8,0,0,0,0
08-Apr-2005 07:00:00,88,0,0,0,0
08-Apr-2005 08:00:00,79.7,2.8,13,13,0
08-Apr-2005 09:00:00,70.6,14.6,202,100,405
08-Apr-2005 10:00:00,59.9,25.8,400,62,778
08-Apr-2005 11:00:00,46.9,35.7,572,76,850
08-Apr-2005 12:00:00,30.6,43.4,697,89,884
08-Apr-2005 13:00:00,9.90000000000001,47.7,748,111,862
08-Apr-2005 14:00:00,347.4,47.4,749,105,874
08-Apr-2005 15:00:00,327.4,42.7,680,94,864
08-Apr-2005 16:00:00,311.3,34.7,553,75,840
08-Apr-2005 17:00:00,298.5,24.6,378,62,759
08-Apr-2005 18:00:00,288.3,13.4,180,95,370
08-Apr-2005 19:00:00,279.3,1.4,7,7,0
08-Apr-2005 20:00:00,271,0,0,0,0
08-Apr-2005 21:00:00,262.2,0,0,0,0
08-Apr-2005 22:00:00,252.1,0,0,0,0
08-Apr-2005 23:00:00,239.1,0,0,0,0
09-Apr-2005 00:00:00,220.4,0,0,0,0
09-Apr-2005 01:00:00,166,0,0,0,0
09-Apr-2005 02:00:00,162.6,0,0,0,0
09-Apr-2005 03:00:00,136.7,0,0,0,0
09-Apr-2005 04:00:00,118.9,0,0,0,0
09-Apr-2005 05:00:00,106.5,0,0,0,0
09-Apr-2005 06:00:00,96.6,0,0,0,0
09-Apr-2005 07:00:00,87.8,0,0,0,0
09-Apr-2005 08:00:00,79.5,2.6,13,13,0
09-Apr-2005 09:00:00,70.4,14.5,209,103,423
09-Apr-2005 10:00:00,59.7,25.6,414,50,843
09-Apr-2005 11:00:00,46.7,35.4,590,60,914
09-Apr-2005 12:00:00,30.4,43.1,713,74,935
09-Apr-2005 13:00:00,9.80000000000001,47.3,778,80,950
09-Apr-2005 14:00:00,347.4,47,777,79,954
09-Apr-2005 15:00:00,327.5,42.3,711,70,952
09-Apr-2005 16:00:00,311.4,34.4,582,57,931
09-Apr-2005 17:00:00,299.1,24.3,401,48,857
09-Apr-2005 18:00:00,288.5,13.1,194,101,410
09-Apr-2005 19:00:00,279.5,1.2,9,9,0
09-Apr-2005 20:00:00,271.2,0,0,0,0
09-Apr-2005 21:00:00,262.3,0,0,0,0
09-Apr-2005 22:00:00,252.3,0,0,0,0
09-Apr-2005 23:00:00,239.3,0,0,0,0
10-Apr-2005 00:00:00,220.6,0,0,0,0
10-Apr-2005 01:00:00,166,0,0,0,0
10-Apr-2005 02:00:00,162,0,0,0,0
10-Apr-2005 03:00:00,136,0,0,0,0
10-Apr-2005 04:00:00,118.6,0,0,0,0
10-Apr-2005 05:00:00,105.9,0,0,0,0
10-Apr-2005 06:00:00,96,0,0,0,0
10-Apr-2005 07:00:00,87.6,0,0,0,0
10-Apr-2005 08:00:00,78.9,2.4,11,11,0
10-Apr-2005 09:00:00,69.8,14.3,185,101,340
10-Apr-2005 10:00:00,59.5,25.4,375,83,681
10-Apr-2005 11:00:00,46.5,35.2,523,125,690
10-Apr-2005 12:00:00,29.8,42.8,645,145,736
10-Apr-2005 13:00:00,9.69999999999999,47,697,170,721
10-Apr-2005 14:00:00,347.4,46.7,698,161,738
10-Apr-2005 15:00:00,327.6,42,624,154,703
10-Apr-2005 16:00:00,311.6,34,506,118,694
10-Apr-2005 17:00:00,299.2,24,334,100,574
10-Apr-2005 18:00:00,289,12.8,160,94,302
10-Apr-2005 19:00:00,280.1,0.9,5,5,0
10-Apr-2005 20:00:00,271.4,0,0,0,0
10-Apr-2005 21:00:00,262.5,0,0,0,0
10-Apr-2005 22:00:00,252.5,0,0,0,0
10-Apr-2005 23:00:00,239.5,0,0,0,0
11-Apr-2005 00:00:00,221.1,0,0,0,0
11-Apr-2005 01:00:00,166,0,0,0,0
11-Apr-2005 02:00:00,161.8,0,0,0,0
11-Apr-2005 03:00:00,135.7,0,0,0,0
11-Apr-2005 04:00:00,117.9,0,0,0,0
11-Apr-2005 05:00:00,105.7,0,0,0,0
11-Apr-2005 06:00:00,95.8,0,0,0,0
11-Apr-2005 07:00:00,87,0,0,0,0
11-Apr-2005 08:00:00,78.7,2.3,6,6,0
11-Apr-2005 09:00:00,69.6,14.1,121,94,110
11-Apr-2005 10:00:00,58.9,25.2,239,199,95
11-Apr-2005 11:00:00,45.9,34.9,344,287,100
11-Apr-2005 12:00:00,29.6,42.5,401,322,117
11-Apr-2005 13:00:00,9.59999999999999,46.6,389,337,72
11-Apr-2005 14:00:00,347.4,46.3,405,342,88
11-Apr-2005 15:00:00,328,41.6,387,314,110
11-Apr-2005 16:00:00,312.1,33.7,331,272,106
11-Apr-2005 17:00:00,299.4,23.7,199,175,61
11-Apr-2005 18:00:00,289.2,12.5,88,79,41
11-Apr-2005 19:00:00,280.2,0.6,2,2,0
11-Apr-2005 20:00:00,271.5,0,0,0,0
11-Apr-2005 21:00:00,263.1,0,0,0,0
11-Apr-2005 22:00:00,253,0,0,0,0
11-Apr-2005 23:00:00,240.1,0,0,0,0
12-Apr-2005 00:00:00,221.3,0,0,0,0
12-Apr-2005 01:00:00,166,0,0,0,0
12-Apr-2005 02:00:00,161.6,0,0,0,0
12-Apr-2005 03:00:00,135,0,0,0,0
12-Apr-2005 04:00:00,117.6,0,0,0,0
12-Apr-2005 05:00:00,105.4,0,0,0,0
12-Apr-2005 06:00:00,95.5,0,0,0,0
12-Apr-2005 07:00:00,86.8,0,0,0,0
12-Apr-2005 08:00:00,78.5,2.1,3,3,0
12-Apr-2005 09:00:00,69.4,13.9,107,91,66
12-Apr-2005 10:00:00,58.7,25,205,184,50
12-Apr-2005 11:00:00,45.7,34.7,304,269,62
12-Apr-2005 12:00:00,29.5,42.2,379,323,84
12-Apr-2005 13:00:00,9.5,46.3,411,352,82
12-Apr-2005 14:00:00,347.4,45.9,403,339,89
12-Apr-2005 15:00:00,328.1,41.3,334,308,39
12-Apr-2005 16:00:00,312.2,33.4,285,254,56
12-Apr-2005 17:00:00,299.5,23.4,195,173,55
12-Apr-2005 18:00:00,289.3,12.2,87,78,45
12-Apr-2005 19:00:00,280.4,0.3,6,6,0
12-Apr-2005 20:00:00,272.1,0,0,0,0
12-Apr-2005 21:00:00,263.2,0,0,0,0
12-Apr-2005 22:00:00,253.2,0,0,0,0
12-Apr-2005 23:00:00,240.3,0,0,0,0
13-Apr-2005 00:00:00,221.4,0,0,0,0
13-Apr-2005 01:00:00,166,0,0,0,0
13-Apr-2005 02:00:00,160.9,0,0,0,0
13-Apr-2005 03:00:00,134.7,0,0,0,0
13-Apr-2005 04:00:00,117,0,0,0,0
13-Apr-2005 05:00:00,104.8,0,0,0,0
13-Apr-2005 06:00:00,94.9,0,0,0,0
13-Apr-2005 07:00:00,86.5,0,0,0,0
13-Apr-2005 08:00:00,77.9,2,6,6,0
13-Apr-2005 09:00:00,68.8,13.8,102,89,54
13-Apr-2005 10:00:00,58.5,24.8,211,186,60
13-Apr-2005 11:00:00,45.5,34.4,292,261,54
13-Apr-2005 12:00:00,28.9,41.9,351,309,63
13-Apr-2005 13:00:00,9,45.9,384,338,64
13-Apr-2005 14:00:00,347.4,45.5,396,336,84
13-Apr-2005 15:00:00,328.2,40.9,307,288,29
13-Apr-2005 16:00:00,312.3,33,218,212,12
13-Apr-2005 17:00:00,300,23.1,155,150,12
13-Apr-2005 18:00:00,289.5,11.9,58,58,0
13-Apr-2005 19:00:00,280.5,0.1,2,2,0
13-Apr-2005 20:00:00,272.3,0,0,0,0
13-Apr-2005 21:00:00,263.4,0,0,0,0
13-Apr-2005 22:00:00,253.4,0,0,0,0
13-Apr-2005 23:00:00,240.4,0,0,0,0
14-Apr-2005 00:00:00,222,0,0,0,0
14-Apr-2005 01:00:00,165.9,0,0,0,0
14-Apr-2005 02:00:00,160.7,0,0,0,0
14-Apr-2005 03:00:00,134.4,0,0,0,0
14-Apr-2005 04:00:00,116.7,0,0,0,0
14-Apr-2005 05:00:00,104.5,0,0,0,0
14-Apr-2005 06:00:00,94.7,0,0,0,0
14-Apr-2005 07:00:00,85.9,0,0,0,0
14-Apr-2005 08:00:00,77.7,1.8,5,5,0
14-Apr-2005 09:00:00,68.6,13.6,109,89,84
14-Apr-2005 10:00:00,57.9,24.6,255,195,145
14-Apr-2005 11:00:00,44.9,34.2,345,282,112
14-Apr-2005 12:00:00,28.7,41.6,428,318,165
14-Apr-2005 13:00:00,8.90000000000001,45.5,483,348,189
14-Apr-2005 14:00:00,347.4,45.2,443,345,139
14-Apr-2005 15:00:00,328.3,40.5,422,310,172
14-Apr-2005 16:00:00,312.5,32.7,347,273,136
14-Apr-2005 17:00:00,300.2,22.8,213,177,92
14-Apr-2005 18:00:00,290,11.7,92,75,81
14-Apr-2005 19:00:00,281.1,0,1,1,0
14-Apr-2005 20:00:00,272.4,0,0,0,0
14-Apr-2005 21:00:00,263.6,0,0,0,0
14-Apr-2005 22:00:00,253.6,0,0,0,0
14-Apr-2005 23:00:00,241,0,0,0,0
15-Apr-2005 00:00:00,222.2,0,0,0,0
15-Apr-2005 01:00:00,165.9,0,0,0,0
15-Apr-2005 02:00:00,160.5,0,0,0,0
15-Apr-2005 03:00:00,133.7,0,0,0,0
15-Apr-2005 04:00:00,116.4,0,0,0,0
15-Apr-2005 05:00:00,103.9,0,0,0,0
15-Apr-2005 06:00:00,94.5,0,0,0,0
15-Apr-2005 07:00:00,85.7,0,0,0,0
15-Apr-2005 08:00:00,77.5,1.7,9,9,0
15-Apr-2005 09:00:00,68.4,13.4,192,99,402
15-Apr-2005 10:00:00,57.7,24.3,396,47,847
